SKU,"Product Name",Brand,"New In","HS Code",Barcode,Origin,Availability,Price,URL
SCS24213,"Neutrogena Anti-Age Retinol Boost Eye Cream - 15ml (9523) NEUT/D.8",Neutrogena,No,"HS 3304.9900","EAN 3574661699523",France,"in stock",8.95,https://store.shure-cosmetics.co.uk/neutrogena-anti-age-retinol-boost-eye-cream-15ml-9523-sk
SCS24214,"Neutrogena Anti-Age Retinol Boost Serum - 30ml (9530) NEUT/C.6",Neutrogena,No,"HS 3304.9900","EAN 3574661699530",France,"out of stock",10.95,https://store.shure-cosmetics.co.uk/neutrogena-anti-age-retinol-boost-serum-30ml-9530-vx
SCS16081,"Neutrogena Blackhead Eliminating Cleansing Toner - 200ml  (0478) (£2.75/each) NEUT/C.1",Neutrogena,No,"HS 3304.9900","EAN 3574661500478",poland,"out of stock",2.75,https://store.shure-cosmetics.co.uk/neutrogena-blackhead-eliminating-cleansing-toner-xx
SCS07332,"Neutrogena Blackhead Eliminating Facial Scrub - 150ml  (8889/8478) (£2.95/each) NEUT/D.6",Neutrogena,No,"HS 3304.9900","EAN 3574661498478",Poland,"in stock",2.95,https://store.shure-cosmetics.co.uk/neutrogena-blackhead-eliminating-facial-scrub-150ml-rz
SCS13660,"Neutrogena Blackhead Eliminating Strip To Scrub Sachets (12pcs) (UNBOXED) (?1.75/each) NEUT/19",Neutrogena,No,,"EAN 3574660000000",USA,"in stock",18,https://store.shure-cosmetics.co.uk/neutrogena-blackhead-eliminating-strip-to-scrub-kk
SCS21373,"Neutrogena Clear & Defend 0.5% Salicylic Acid SOS Rapid Gel - 15ml  (£1.75/each) (0353) NEUT/B.3",Neutrogena,No,"HS 3304.9900","EAN 3574661520353",France,"in stock",1.75,https://store.shure-cosmetics.co.uk/neutrogena-clear-defend-0-5-salicylic-acid-sos-rapid-cc
SCS08064,"Neutrogena Clear & Defend 2 in 1 Wash Mask - 150ml  (£2.75/each) (9666) NEUT/B.2",Neutrogena,No,"HS 3304.9900","EAN 3574661499666",poland,"in stock",2.75,https://store.shure-cosmetics.co.uk/neutrogena-clear-defend-2-in-1-wash-mask-150ml-dg
SCS14943,"Neutrogena Clear & Defend Facial Scrub - 150ml  (£2.50/each) (PC2505) NEUT/A.4",Neutrogena,No,"HS 3304.9900","EAN 3574661332505",France,"in stock",2.5,https://store.shure-cosmetics.co.uk/neutrogena-clear-defend-facial-scrub-150ml-ps2-tr
SCS21353,"Neutrogena Clear & Defend Facial Wash - 200ml (6pcs) (?3.25/each) (PC3564) NEUT/E.1",Neutrogena,No,"HS 3304.9900",,France,"out of stock",19.5,https://store.shure-cosmetics.co.uk/neutrogena-clear-defend-facial-wash-200ml-6pcs-ps3-13-xr
SCS12265,"Neutrogena Clear & Radiant Face Scrub Daily Exfoliator with Vitamin C - 150ml  (8430) (WTS2748) (£2.50/each) NEUT/A.5",Neutrogena,No,"HS 3304.9900","EAN 3574660000000",France,"in stock",2.5,https://store.shure-cosmetics.co.uk/neutrogena-clear-radiant-face-scrub-daily-exfoliator-with-vitamin-c---150ml-wts2748-neuta5
SCS08679,"Neutrogena Clear & Radiant Pink Grapefruit Oil-Free Moisturiser - 50ml  (£2.25/each) (PC7785) NEUT/B.7",Neutrogena,No,"HS 3401.3000","EAN 3574660000000",France,"in stock",2.25,https://store.shure-cosmetics.co.uk/neutrogena-clear-radiant-pink-grapefruit-oil-free-pf
SCS11617,"Neutrogena Clear & Radiant Vitamin C Grapefruit Face Wash - 200ml  (WTS9759) (£2.95/each) NEUT/E.4",Neutrogena,No,"HS 3304.9900",,Greece,"out of stock",2.95,https://store.shure-cosmetics.co.uk/neutrogena-clear-radiant-vitamin-c-grapefruit-face-fz
SCS14941,"Neutrogena Clear & Soothe Clay Mask - 50ml (PC0604) NEUT/36",Neutrogena,No,"HS 3304.9900","EAN 3574661530604",France,"in stock",3.95,https://store.shure-cosmetics.co.uk/neutrogena-clear-soothe-clay-mask-50ml-pc0604-neut-36
SCS08399,"Neutrogena Clear & Soothe Micellar Jelly Make-Up Remover - 200ml (£2.95/each) (9240) NEUT/E.2",Neutrogena,No,"HS 3304.9900","EAN 3574661529240",Poland,"in stock",2.95,https://store.shure-cosmetics.co.uk/neutrogena-clear-soothe-micellar-jelly-make-up-av
SCS14942,"Neutrogena Clear & Soothe Moisturiser - 75ml ( £2.50 ) (PC5563) NEUT/C.8",Neutrogena,No,"HS 3304.9900","EAN 3574661525563",Poland,"in stock",2.5,https://store.shure-cosmetics.co.uk/neutrogena-clear-soothe-moisturiser-75ml-ps2-33-zi
SCS21355,"Neutrogena Clear & Soothe Mousse Cleanser - 150ml (£2.95/each) (PC7086) NEUT/C.3",Neutrogena,No,"HS 3304.9900",,Poland,"in stock",2.95,https://store.shure-cosmetics.co.uk/neutrogena-clear-soothe-mousse-cleanser-150ml-lr
SCS08401,"Neutrogena Clear & Soothe Toning Mist - 125ml  (£2.50each) (9219) NEUT/B.6",Neutrogena,No,"HS 3304.9900","EAN 3574661529219",Poland,"in stock",2.5,https://store.shure-cosmetics.co.uk/neutrogena-clear-soothe-toning-mist-125ml-ps2-38-qe
SCS07320,"Neutrogena Deep Moisture Body Lotion - 400ml ( £3.15 ) (8531)  NEUT/D.5",Neutrogena,No,"HS 3401.3000","EAN 3574661098531",Poland,"in stock",3.15,https://store.shure-cosmetics.co.uk/neutrogena-deep-moisture-body-lotion-400ml-8531-uz
SCS10707,"Neutrogena Deep Moisture Fast Absorbing Body Lotion - 400ml  (WTS8937) (£3.25/each) NEUT/E.3",Neutrogena,No,"HS 3401.3000","EAN 3574661098937",Greece,"in stock",3.25,https://store.shure-cosmetics.co.uk/neutrogena-deep-moisture-fast-absorbing-body-lotion-ln
SCS15402,"Neutrogena Hydro Boost Awakening Eye Cream - 15ml (2527) NEUT/B.5",Neutrogena,No,"HS 3304.9900","EAN 3574661352527","United Kingdom","in stock",4.25,https://store.shure-cosmetics.co.uk/neutrogena-hydro-boost-awakening-eye-cream-15ml-2527-uh
SCS15403,"Neutrogena Hydro Boost City Shield Hydrating Lotion - 50ml (1711) NEUT/38",Neutrogena,No,"HS 3304.9900","EAN 3574661351711","United Kingdom","in stock",5.5,https://store.shure-cosmetics.co.uk/neutrogena-hydro-boost-city-shield-hydrating-lotion-cc
SCS15129,"Neutrogena Hydro Boost Smoothing Gel Exfoliator - 150ml (3509) NEUT/A.2",Neutrogena,No,"HS 3304.9900","EAN 3574661293509",France,"in stock",3.75,https://store.shure-cosmetics.co.uk/neutrogena-hydro-boost-smoothing-gel-exfoliator-150ml-up
SCS21794,"Neutrogena Hydro Boost Water Gel Cleanser - 200ml   (PC8345) NEUT/C.4",Neutrogena,No,"HS 3304.9900","EAN 3574661288345",Greece,"in stock",4.95,https://store.shure-cosmetics.co.uk/neutrogena-hydro-boost-water-gel-cleanser-200ml-me
SCS21352,"Neutrogena Lips SPF20 Lipcare - 4.8g (PC1769) NEUT/C.7",Neutrogena,No,"HS 3304.9900","EAN 3574660571769",France,"out of stock",1.75,https://store.shure-cosmetics.co.uk/neutrogena-lips-spf20-lipcare-4-8g-pc1769
SCS06895,"Neutrogena Oil Balancing Daily Exfoliator - 150ml (£2.75/each) (8492) NEUT/A.1",Neutrogena,No,"HS 3304.9900","EAN 3574661498492",Poland,"in stock",2.75,https://store.shure-cosmetics.co.uk/neutrogena-oil-balancing-daily-exfoliator-150ml-dr
SCS07341,"Neutrogena Oil Balancing Facial Wash - 200ml  (9725) (£2.95/each) NEUT/26",Neutrogena,No,"HS 3305.1000","EAN 3574661039725",poland,"in stock",2.95,https://store.shure-cosmetics.co.uk/neutrogena-oil-balancing-facial-wash-200ml-9725-nj
SCS07340,"Neutrogena Oil Balancing In-Shower Mask - 150ml (9321) (£2.50/each) NEUT/B.1",Neutrogena,No,"HS 3304.9900","EAN 3574661499321",poland,"in stock",2.5,https://store.shure-cosmetics.co.uk/neutrogena-oil-balancing-in-shower-mask-150ml--sq
SCS12264,"Neutrogena Refreshingly Clear Pink Grapefruit Exfoliating Scrub - 150ml (6pcs) (WTS2748) (£2.38/each) NEUT/A.5",Neutrogena,No,"HS 3304.9900","EAN 3574660000000",France,"out of stock",14.25,https://store.shure-cosmetics.co.uk/neutrogena-refreshingly-clear-pink-grapefruit-exfol-nv
SCS16609,"Neutrogena Skin Detox 2-In-1 Clay Wash Mask - 150ml  (PC0768) (£2.50/each) NEUT/39",Neutrogena,No,"HS 3304.9900","EAN 3574660000000",France,"in stock",2.5,https://store.shure-cosmetics.co.uk/neutrogena-skin-detox-2-in-1-clay-wash-mask-150ml-mc
SCS08805,"Neutrogena Unscented Concentrated Hand Cream - 50ml (WTS0124) NEW PACKAGING (£1.95/each) NEUT/C.5",Neutrogena,No,"HS 3401.3000","EAN 3574660000000",France,"in stock",1.95,https://store.shure-cosmetics.co.uk/neutrogena-unscented-concentrated-hand-cream-50ml-bu
SCS14945,"Neutrogena Visibly Clear Spot Stress Control Daily Scrub - 150ml (£3.25/each) (PC2580)",Neutrogena,No,"HS 3304.9900","EAN 3574660422580",France,"in stock",3.25,https://store.shure-cosmetics.co.uk/neutrogena-visibly-clear-spot-stress-control-daily-sb
SCS06894,"Neutrogena Visibly Renew Supply Touch Body Lotion - 400ml  (0019) (£3.50/each) NEUT/D.3",Neutrogena,No,"HS 3401.3000","EAN 3574661200019",Poland,"in stock",3.5,https://store.shure-cosmetics.co.uk/neutrogena-visibly-renew-supply-touch-body-lotion-mx
SCS23109,"New Way (Ladies 100ml EDP) JD Collection (5083) Opp.SF/7a","JD Collection",No,"HS 3303.0010","EAN 8439627615083",India,"out of stock",1.95,https://store.shure-cosmetics.co.uk/new-way-ladies-100ml-edp-jd-collection-5083-opp-sf-7a
SCS15050,"New York Dolls Night (Ladies 55ml PDT) Milton Lloyd (9204) ML.D/11","Milton Lloyd",No,"HS 3303.0010","UPC 025929209204","United Kingdom","out of stock",2.81,https://store.shure-cosmetics.co.uk/new-york-dolls-night-ladies-55ml-pdt-milton-lloyd-tg
SCS17434,"Nice Feelings Red (Mens 75ml EDT) Sapil (8946) (UNBOXED) CC/34",Sapil,No,"HS 3303.0010",,"United Arab Emirates","in stock",4.95,https://store.shure-cosmetics.co.uk/nice-feelings-red-mens-75ml-edt-sapil-8946-unboxed-cc-gv
SCS21629,"Niche Oud (Mens 90ml EDP) Sterling - Armaf (1773) ML.A/8",Armaf,No,"HS 3303.0010","EAN 6085010041773",France,"in stock",19.95,https://store.shure-cosmetics.co.uk/niche-oud-mens-90ml-edp-sterling-armaf-1773-ml-a-8
SCS32301,"Night Flower (Ladies 50ml PDT) Milton Lloyd - ML.C/4","Milton Lloyd",No,"HS 3303.0010",,"United Kingdom","in stock",2.81,https://store.shure-cosmetics.co.uk/night-flower-ladies-50ml-pdt-milton-lloyd-scs32301
SCS46881,"Night Jive (Ladies 100ml EDP) Linn Young (FRLY051) (7566) C/4","Linn Young",No,"HS 3303.0010","EAN 8715658997566",France,"out of stock",3.75,https://store.shure-cosmetics.co.uk/night-jive-ladies-100ml-edp-linn-young-frly051-7566-c-dq
SCS61957,"Night Life Pour Homme (Men 100ml EDT) Insignia (7853)",Insignia,No,"HS 33030010","EAN 5055116607853",India,"in stock",2.75,https://store.shure-cosmetics.co.uk/night-life-pour-homme-men-100ml-edt-insignia-7853-k-d-sf
SCS41743,"Night Sky (Ladies 55ml EDP) Milton Lloyd - ML.C/11","Milton Lloyd",No,"HS 3303.0010",,"United Kingdom","in stock",2.81,https://store.shure-cosmetics.co.uk/night-sky-ladies-55ml-edp-milton-lloyd
SCS23783,"Night (Unisex 100ml EDP) Maison De Milan (7864) K.D/13a","Maison De Milan",No,"HS 3303.0010","EAN 8439627627864","United Arab Emirates","in stock",5.95,https://store.shure-cosmetics.co.uk/night-unisex-100ml-edp-maison-de-milan-7864-k-d-13a
SCS61286,"Nitrous Red (Unisex 100ml EDP) JD Collection (8259)","JD Collection",No,"HS 33030010","EAN 8439627638259",India,"in stock",1.95,https://store.shure-cosmetics.co.uk/nitrous-red-unisex-100ml-edp-jd-collection-8259
SCS23476,"Nivea 2in1 Refreshing Milk & Toner - 200ml (3029)",Nivea,No,"HS 3304.9900","EAN 4005808183029",Germany,"in stock",2.25,https://store.shure-cosmetics.co.uk/nivea-2in1-refreshing-milk-toner-200ml-3029
SCS20389,"Nivea Aloe & Hydration Body Cream - 400ml (6pcs) (?4.33/each) (3884)",Nivea,No,"HS 3401.3000","EAN 6001051003884",Poland,"in stock",25.95,https://store.shure-cosmetics.co.uk/nivea-aloe-hydration-body-cream-400ml-6pcs-ps4-33-id
SCS23467,"Nivea Aloe & Hydration Body Lotion - 400ml (3723)",Nivea,No,"HS 3401.3000","EAN 6001051003723",Spain,"in stock",4.5,https://store.shure-cosmetics.co.uk/nivea-aloe-hydration-body-lotion-400ml-3723
SCS23474,"Nivea Cashmere & Cotton Seed Oil Shower Cream - 250ml (0078)",Nivea,No,"HS 3304.1000","EAN 4005808130078",Germany,"in stock",1.25,https://store.shure-cosmetics.co.uk/nivea-cashmere-cotton-seed-oil-shower-cream-250ml-ip
SCS20388,"Nivea Cherry Blossom & Jojoba Oil Body Cream - 400ml (6pcs) (?4.33/each) (2382)",Nivea,No,"HS 3401.3000","EAN 6001051002382",Poland,"in stock",25.95,https://store.shure-cosmetics.co.uk/nivea-cherry-blossom-jojoba-oil-body-cream-400ml-6pcs-xj
SCS23466,"Nivea Cherry Blossom & Jojoba Oil In Body Lotion - 400ml (2030)",Nivea,No,"HS 3401.3000","EAN 6001051002030",Spain,"in stock",4.5,https://store.shure-cosmetics.co.uk/nivea-cherry-blossom-jojoba-oil-in-body-lotion-400ml-yt
SCS18382,"Nivea Clean Protect 48h Anti-Perspirant Roll On - 50ml (6pcs) (?1.40/each) (7120)",Nivea,No,"HS 3307.2000","EAN 4005900737120",Germany,"out of stock",8.4,https://store.shure-cosmetics.co.uk/nivea-clean-protect-48h-anti-perspirant-roll-on-50ml-mt
SCS20387,"Nivea Cocoa Butter 48H Body Cream - 400ml (6pcs) (?4.33/each) (0364)",Nivea,No,"HS 3401.3000","EAN 6001051000364",Poland,"in stock",25.95,https://store.shure-cosmetics.co.uk/nivea-cocoa-butter-48h-body-cream-400ml-6pcs-ps4-33-ql
SCS23472,"Nivea Coconut & Jojoba Oil Shower Cream - 250ml (5697)",Nivea,No,"HS 3304.1000","EAN 4005808795697",Germany,"in stock",1.25,https://store.shure-cosmetics.co.uk/nivea-coconut-jojoba-oil-shower-cream-250ml-5697
SCS20391,"Nivea Coconut & Monoi Oil Body Cream - 400ml (6pcs) (?4.33/each) (4737)",Nivea,No,"HS 3401.3000","EAN 6001051004737",Poland,"in stock",25.95,https://store.shure-cosmetics.co.uk/nivea-coconut-monoi-oil-body-cream-400ml-6pcs-ps4-33-hz
SCS23465,"Nivea Coconut & Monoi Oil In Body Lotion - 400ml (4850)",Nivea,No,"HS 3401.3000","EAN 6001051004850",Spain,"in stock",4.5,https://store.shure-cosmetics.co.uk/nivea-coconut-monoi-oil-in-body-lotion-400ml-4850
SCS20354,"Nivea Creme - 150ml (5pcs) (?2.40/each) (8683)",Nivea,No,"HS 3304.9900","EAN 4005800001192",Germany,"in stock",12,https://store.shure-cosmetics.co.uk/nivea-creme-150ml-5pcs-ps2-40-each-8683
SCS16516,"Nivea Creme - 250ml (4pcs) (?3.30/each) (1053)",Nivea,No,"HS 3401.3000","EAN 4005808801053",Poland,"in stock",13.2,https://store.shure-cosmetics.co.uk/nivea-creme-250ml-4pcs-ps3-30-each-1053
SCS16915,"Nivea Creme Tin - 60ml (12pcs) (?0.95/each) (3457)",Nivea,No,"HS 3401.3000","EAN 4005808173457",Germany,"out of stock",11.5,https://store.shure-cosmetics.co.uk/nivea-creme-tin-60ml-12pcs-ps0-95-each-3457
SCS18004,"Nivea Expert Filler Cellular Replumping Hyaluronic Acid Serum - 30ml (4680)",Nivea,No,"HS 3304.9900","EAN 4005900864680",Poland,"in stock",7.5,https://store.shure-cosmetics.co.uk/nivea-expert-filler-cellular-replumping-hyaluronic-hw
SCS61511,"Nivea Feel Rejuvenated Skincare Moments Gift Set (5903)",Nivea,No,"HS 33049900","EAN 5025970015903",Spain,"in stock",8.95,https://store.shure-cosmetics.co.uk/nivea-feel-rejuvenated-skincare-moments-gift-set-5903
SCS18003,"Nivea Hyaluron Cellular Filler Elasticity Reshape Anti-Age Night Cream - 50ml (9469)",Nivea,No,"HS 3304.9900","EAN 4005900599469",Poland,"in stock",7.5,https://store.shure-cosmetics.co.uk/nivea-hyaluron-cellular-filler-elasticity-reshape-go
SCS20398,"Nivea Hyaluron Cellular Filler Firming + Cell Activating Anti-Age Day Cream - 50ml (4264)",Nivea,No,"HS 3304.9900","EAN 4005900134264",Poland,"in stock",5.5,https://store.shure-cosmetics.co.uk/nivea-hyaluron-cellular-filler-firming-cell-ke
SCS18002,"Nivea Hyaluron Cellular Filler Firming + Cell Activating Anti-Age Night Cream - 50ml (4271)",Nivea,No,"HS 3304.9900","EAN 4005900134271",Poland,"in stock",7.5,https://store.shure-cosmetics.co.uk/nivea-hyaluron-cellular-filler-firming-cell-nk
SCS06916,"Nivea Intensive Moisturising 48H Body Cream - 400ml (6pcs) (?4.32/each) (0563)",Nivea,No,"HS 3401.3000","EAN 4005808780563",Poland,"in stock",25.95,https://store.shure-cosmetics.co.uk/nivea-intensive-moisturising-48h-body-cream-400ml-ig
SCS23462,"Nivea Intensive Moisturising 48H Body Lotion - 400ml (7135)",Nivea,No,"HS 3401.3000","EAN 4005808237135",Spain,"in stock",4.5,https://store.shure-cosmetics.co.uk/nivea-intensive-moisturising-48h-body-lotion-400ml-ct
SCS06915,"Nivea Irresistibly Smooth 48H Body Cream - 400ml (6pcs) (?4.33/each) (0556)",Nivea,No,"HS 3401.3000","EAN 4005808780556",Poland,"in stock",25.95,https://store.shure-cosmetics.co.uk/nivea-irresistibly-smooth-48h-body-cream-400ml-6pcs-mp
SCS23469,"Nivea Irresistibly Smooth Body Lotion - 400ml (7431)",Nivea,No,"HS 3401.3000","EAN 4005808247431",Spain,"in stock",4.5,https://store.shure-cosmetics.co.uk/nivea-irresistibly-smooth-body-lotion-400ml-7431
SCS61509,"Nivea Kissable Moments Of Joy Gift Set (7358)",Nivea,No,"HS 33049900","EAN 5025970017358",Germany,"in stock",3.75,https://store.shure-cosmetics.co.uk/nivea-kissable-moments-of-joy-gift-set-7358
SCS19154,"Nivea Magic Bar Refreshing Face Cleansing Soap Bar - 75g (5611)",Nivea,No,"HS 3304.9900","EAN 4005900835611",Germany,"out of stock",1.65,https://store.shure-cosmetics.co.uk/nivea-magic-bar-refreshing-face-cleansing-soap-bar-wf
SCS20386,"Nivea Men All Seasons Moisture Body Cream for Normal Skin - 400ml (6pcs) (?4.33/each) (WTS3921)",Nivea,No,"HS 3401.3000","EAN 6001051003921",Poland,"in stock",25.95,https://store.shure-cosmetics.co.uk/nivea-men-all-seasons-moisture-body-cream-for-normal-yu
SCS61624,"Nivea Men Cool Kick 48H Anti-Perspirant Deodorant Spray - 150ml (6pcs) (£1.79/each) (0201)",Nivea,No,"HS 3307.2000","EAN 5900017050201",Germany,"out of stock",10.75,https://store.shure-cosmetics.co.uk/nivea-men-cool-kick-48h-anti-perspirant-deodorant-spray---150ml-6pcs-179each-0201
SCS23442,"Nivea Men Cool Kick 48H Anti-Perspirant Roll On - 50ml (6pcs) (?1.40/each) (WTS1105)",Nivea,No,"HS 3307.2000","UPC8 42299837",Germany,"out of stock",8.4,https://store.shure-cosmetics.co.uk/nivea-men-cool-kick-48h-anti-perspirant-roll-on-50ml-iv
SCS23471,"Nivea Men Cool Kick Body Lotion - 400ml (0821)",Nivea,No,"HS 3401.3000","EAN 6001051000821",Spain,"in stock",4.5,https://store.shure-cosmetics.co.uk/nivea-men-cool-kick-body-lotion-400ml-0821
SCS20385,"Nivea Men Deep Impact Body Cream for Normal Skin - 400ml (6pcs) (?4.33/each) (WTS4171)",Nivea,No,"HS 3401.3000","EAN 6001051004171",Poland,"out of stock",25.95,https://store.shure-cosmetics.co.uk/nivea-men-deep-impact-body-cream-for-normal-skin-ha
SCS20384,"Nivea Men Revitalising Body Cream for Normal Skin - 400ml (6pcs) (?4.33/each) (WTS5844)",Nivea,No,"HS 3401.3000","EAN 4005808685844",Poland,"in stock",25.95,https://store.shure-cosmetics.co.uk/nivea-men-revitalising-body-cream-for-normal-skin-ub
SCS23470,"Nivea Men Revitalising Body Lotion - 400ml (6269)",Nivea,No,"HS 3401.3000","EAN 4005808776269",Spain,"in stock",4.5,https://store.shure-cosmetics.co.uk/nivea-men-revitalising-body-lotion-400ml-6269
SCS19156,"Nivea Men Set to Go Wash Kit (2834)",Nivea,No,"HS 3304.9900","EAN 5025970012834",Germany,"in stock",8.55,https://store.shure-cosmetics.co.uk/nivea-men-set-to-go-wash-kit-2834
SCS61512,"Nivea Men Shave & Hydrate Anti-Age Regime Gift Set (7600)",Nivea,No,"HS 33049900","EAN 5025970017600",Poland,"in stock",7.25,https://store.shure-cosmetics.co.uk/nivea-men-shave-hydrate-anti-age-regime-gift-set-7600
SCS61508,"Nivea Nourishing Moments Of Joy Gift Set (7808)",Nivea,No,"HS 33049900","EAN 5025970017808",Germany,"in stock",4.85,https://store.shure-cosmetics.co.uk/nivea-nourishing-moments-of-joy-gift-set-7808
SCS23468,"Nivea Orange Blossom & Avocado Oil In Body Lotion - 400ml (3112)",Nivea,No,"HS 3401.3000","EAN 6001051003112",Spain,"in stock",4.5,https://store.shure-cosmetics.co.uk/nivea-orange-blossom-avocado-oil-in-body-lotion-400ml-bq
SCS61510,"Nivea Pamper Me With Care Gift Set (7839)",Nivea,No,"HS 33049900","EAN 5025970017839",Germany,"in stock",7.5,https://store.shure-cosmetics.co.uk/nivea-pamper-me-with-care-gift-set-7839
SCS23440,"Nivea Pearl & Beauty 48h Anti-Perspirant Roll On - 50ml (6pcs) (?1.40/each) (WTS1129)",Nivea,No,"HS 3307.2000","EAN 4005810000000",Germany,"out of stock",8.4,https://store.shure-cosmetics.co.uk/nivea-pearl-beauty-48h-anti-perspirant-roll-on-50ml-ka
SCS19157,"Nivea Rainbow Dreams Gift Set (3084)",Nivea,No,"HS 3304.9900","EAN 5025970013084",Germany,"in stock",6.65,https://store.shure-cosmetics.co.uk/nivea-rainbow-dreams-gift-set-3084
SCS23478,"Nivea Refreshing Lotus Flower Wash Gel - 150ml (8861)",Nivea,No,"HS 3304.9900","EAN 4005808668861",France,"out of stock",2.25,https://store.shure-cosmetics.co.uk/nivea-refreshing-lotus-flower-wash-gel-150ml-8861
SCS61507,"Nivea Relaxing Moments Of Joy Gift Set (7389)",Nivea,No,"HS 33049900","EAN 5025970017389",Germany,"in stock",3.5,https://store.shure-cosmetics.co.uk/nivea-relaxing-moments-of-joy-gift-set-7389
