ASIN,Title,Brand,Amazon URL,Category,Weight Flag,Current Price,Buy Box 90d Avg,Price Drop % 90d,BSR Current,BSR 90d Avg,BSR Drops 90d,Bought per Month,FBA Seller Count,FBA Seller 90d Avg,Amazon on Listing,Fulfilment Fee,Amazon Fees,Total Amazon Fees,Est Cost 65%,Est Profit,Est ROI %,Max Cost 20% ROI,Breakeven Price,Buy Box Amazon %,BB Seller,BB Is FBA,Star Rating,Review Count,Image Count,Has A+ Content,Bullet Count,Listing Quality,Brand 1P,Gated,SAS Flags,Pre-filter Flags,Data Source,EAN,UPC,GTIN
B08B417R66,"LeMieux Carbon Air XC Cross Country Front Horse Boots - Protective Gear and Training Equipment - Equine Boots, Wraps & Accessories (Black/Large)",LeMieux,https://www.amazon.co.uk/dp/B08B417R66,Pet Supplies,OK,41.05,41.54,1.0%,53221,57500,12,0,3,0,N,3.26,7.09,10.35,26.68,4.02,15.1%,25.58,37.03,0%,Oakfield (95%) / A3H0CXL7ZBNE58,no,4.5,42,9,Y,5,STRONG,N,-,MAYBE-ROI,,KEEPA,5056252314964,,
B0CFM6DCZ8,Scruffs Harvard Memory Foam Orthopaedic Dog Mattress for Dogs with Joint Pains (L),Scruffs,https://www.amazon.co.uk/dp/B0CFM6DCZ8,Pet Supplies,HEAVY,67.42,69.77,3.0%,31295,44618,19,0,2,0,N,11.64,11.16,22.80,43.82,0.80,1.8%,37.19,66.62,0%,Gifts Direct 2 U Ltd (96%) / A32U2DO743W,no,4.3,8,4,N,3,AVERAGE,N,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,5060328827982,,05060328827982
B0D4MDLX4Z,"Equipride Horse Luxury Fleece Rug Show Rug with Ornament Silver Cord Border, Silver, 3'6""-6'9"", Red (6'0"")",Equipride,https://www.amazon.co.uk/dp/B0D4MDLX4Z,Pet Supplies,OK,39.99,43.75,9.0%,38812,73424,2,0,2,0,N,4.37,6.92,11.29,25.99,2.70,10.4%,23.91,37.29,0%,Equipride (62%) / A3PABG0EQ1AXIL,yes,5.0,1,6,N,4,AVERAGE,Y,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,,,
B0BMV2244N,"PawHut 80cm Pet Carrier, Cat Carrier Cat Bag, Pet Travel Bag w/ Cushion, Carry Bag, for Small and Medium Dogs - Purple",PawHut,https://www.amazon.co.uk/dp/B0BMV2244N,Pet Supplies,OK,34.19,33.61,-2.0%,29561,49609,23,0,2,0,Y,6.30,6.03,12.33,22.22,-0.36,-1.6%,18.22,34.55,50%,Amazon,yes,4.6,65,9,Y,5,STRONG,N,-,MAYBE-ROI,AMAZON CHECK; LOW SELLER CHECK,KEEPA,5056602911904,,
B00BFVMQRS,TOP SPEC 10/10 JOINT SUPPLEMENT 1.5KG,TopSpec,https://www.amazon.co.uk/dp/B00BFVMQRS,Pet Supplies,OK,36.09,36.66,2.0%,29577,30766,31,0,6,0,N,5.62,6.43,12.05,23.46,0.58,2.5%,20.03,35.51,0%,JHO Supplies (74%) / AQWVEZ1VS08ZZ,no,4.8,15,1,N,3,WEAK,N,-,MAYBE-ROI,,KEEPA,"5053368477811, 5060111810641",,
B08MTNYTW9,"Woolala Dog Backpack Carrier Rucksack Puppy Head Out Front Pack with Waterproof Lining, Small Pet Travel Bag for Hiking Walking Bike",Woolala,https://www.amazon.co.uk/dp/B08MTNYTW9,Pet Supplies,OK,35.99,36.77,2.0%,46158,29298,16,0,2,0,N,3.15,6.31,9.46,23.39,3.14,13.4%,22.11,32.85,0%,Oolaa (84%) / A318K60UDM7UNQ,no,3.8,343,7,Y,5,STRONG,N,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,,,
B0FN83FPDZ,"Taylor & Brown 3-Piece Airtight Pet Food Storage Container With Plastic Measuring Scoop Treats For Pet Dog Cat Animal Dry Food Dispenser With Casters, Pink",Taylor & Brown,https://www.amazon.co.uk/dp/B0FN83FPDZ,Pet Supplies,OK,23.99,23.16,-4.0%,29580,19333,19,0,4,0,N,0.00,4.46,4.46,15.59,3.94,25.3%,16.28,20.05,0%,Zoozio Tv (94%) / A3NV6HLDD76AC2,no,4.5,390,9,Y,5,STRONG,N,-,,,KEEPA,5059799510530,,
B0BCQVYT78,"Steiff - 242595 Soft Cuddly Friends Floppy Lumpi Dog, Honey Yellow",Steiff,https://www.amazon.co.uk/dp/B0BCQVYT78,Pet Supplies,OK,24.90,22.70,-10.0%,26992,29560,27,0,4,0,Y,3.04,4.60,7.64,16.18,1.08,6.7%,14.38,23.82,90%,Amazon,yes,4.4,19,7,N,4,AVERAGE,N,-,MAYBE-ROI; AMAZON DOMINANT,PRICE CHECK; AMAZON CHECK,KEEPA,4001505242595,,04001505242595
B0CJ4Z8VMQ,Royal Canin Urinary Care Complete Dry Adult Cat Food 3 x 400g,ROYAL CANIN,https://www.amazon.co.uk/dp/B0CJ4Z8VMQ,Pet Supplies,OK,22.99,24.71,7.0%,29582,58094,21,0,5,0,N,3.46,4.30,7.76,14.94,0.29,1.9%,12.69,22.70,0%,Maltbys Stores (96%) / A2UNARK72ZQK2,no,4.6,9,8,N,4,AVERAGE,N,-,MAYBE-ROI,,KEEPA,3182550842907,,
B097BSSX79,"CarSafe Dog Travel Car Harness - from the makers of Halti. Safely Secure your Dog in the Car, Ensures Road Laws and Insurance Terms when Travelling with your Pet, for Toy, Small, Medium and Large Dogs",Carsafe,https://www.amazon.co.uk/dp/B097BSSX79,Pet Supplies,OK,27.49,26.99,-2.0%,29586,23431,29,0,2,0,Y,3.26,4.99,8.25,17.87,1.37,7.7%,16.03,26.12,100%,Amazon,yes,4.6,225,6,Y,5,STRONG,N,-,MAYBE-ROI; AMAZON DOMINANT,AMAZON CHECK; LOW SELLER CHECK,KEEPA,"0886284011167, 0886284293211","886284011167, 886284293211",00886284293211
